 0.200000	 0.858969	-0.000191	 0.394803	 0.557137
 0.210000	 0.906596	-0.003562	 0.435408	 0.587787
 0.220000	 0.958844	 0.000442	 0.523966	 0.779760
 0.230000	 1.004551	 0.004187	 0.501655	 0.793828
 0.240000	 1.064720	-0.008502	 0.573756	 1.126455
 0.250000	 1.115556	-0.002907	 0.713440	 1.222483
 0.260000	 1.160036	-0.002216	 0.741593	 1.180505
 0.270000	 1.233262	 0.002138	 0.926005	 1.679794
 0.280000	 1.289129	-0.000969	 0.919181	 1.212246
 0.290000	 1.344444	-0.009931	 1.007833	 1.951016
 0.300000	 1.410382	-0.002371	 1.162482	 2.023225
 0.310000	 1.470889	 0.023542	 1.267484	 2.107134
 0.320000	 1.542836	 0.029904	 1.428723	 2.154152
 0.330000	 1.607813	-0.014213	 1.490521	 3.568000
 0.340000	 1.677920	 0.005844	 1.505519	 4.594849
 0.350000	 1.746471	-0.008656	 1.805426	 5.321235
 0.360000	 1.841084	-0.010227	 2.196681	 9.243363
 0.370000	 1.900640	 0.020993	 2.480470	 5.761691
 0.380000	 1.994613	-0.075369	 3.064214	 8.903412
 0.390000	 2.126871	 0.039996	 2.850324	 13.562529
 0.400000	 2.213253	-0.157069	 2.841724	 8.660397
 0.410000	 2.297218	 0.170171	 3.609204	 14.920655
 0.420000	 2.536178	 0.407289	 5.986544	 21.883153
 0.430000	 2.634764	 0.457307	 5.999768	 27.386675
 0.440000	 2.873893	 0.586291	 7.351376	 38.014538
 0.450000	 2.969947	 0.711580	 6.418783	 5.166981
 0.460000	 3.178178	 0.833393	 4.061967	 0.902087
 0.470000	 3.276080	 0.853033	 4.237550	 1.094249
 0.480000	 3.363342	 0.880758	 3.271731	 0.528287
 0.490000	 3.434329	 0.900571	 2.906417	 0.365246
 0.500000	 3.498391	 0.913656	 3.024129	 0.350342
 0.510000	 3.555742	 0.926376	 2.345377	 0.228987
 0.520000	 3.598462	 0.935378	 2.506448	 0.197068
 0.530000	 3.642071	 0.943820	 1.995588	 0.137404
 0.540000	 3.675813	 0.949722	 1.958539	 0.127057
 0.550000	 3.701867	 0.953373	 1.800446	 0.126465
 0.560000	 3.734836	 0.960031	 1.550381	 0.092054
 0.570000	 3.762578	 0.964460	 1.563122	 0.080324
 0.580000	 3.779360	 0.967233	 1.427133	 0.078808
 0.590000	 3.791707	 0.969082	 1.256193	 0.064379
 0.600000	 3.824284	 0.974269	 1.256197	 0.063887
