 0.200000	 0.853164	 0.001097	 0.373750	 0.578400
 0.210000	 0.907844	 0.000905	 0.477761	 0.623912
 0.220000	 0.955489	 0.000242	 0.526087	 0.729629
 0.230000	 1.007058	 0.001948	 0.537561	 0.835808
 0.240000	 1.061691	-0.000897	 0.587032	 0.956638
 0.250000	 1.116196	-0.000771	 0.668086	 1.087624
 0.260000	 1.172420	-0.000266	 0.764480	 1.134209
 0.270000	 1.227096	-0.000307	 0.928236	 1.432854
 0.280000	 1.285647	 0.000337	 0.884227	 1.684796
 0.290000	 1.348109	-0.000824	 1.046290	 1.798842
 0.300000	 1.409313	-0.001336	 1.198593	 2.148410
 0.310000	 1.475664	 0.003341	 1.186236	 2.705618
 0.320000	 1.539918	 0.000899	 1.362511	 2.977127
 0.330000	 1.609418	-0.000401	 1.469496	 3.580110
 0.340000	 1.685580	 0.000889	 1.652161	 4.436571
 0.350000	 1.760587	 0.002870	 1.884671	 5.349496
 0.360000	 1.841073	 0.000833	 2.203508	 7.178409
 0.370000	 1.926113	-0.000651	 2.275658	 8.573314
 0.380000	 2.016851	 0.001511	 2.492873	 11.539238
 0.390000	 2.108351	 0.000479	 2.975421	 15.918678
 0.400000	 2.213191	-0.000137	 3.504065	 24.561215
 0.410000	 2.326156	-0.008553	 4.165219	 42.631293
 0.420000	 2.458253	-0.032255	 4.909120	 87.211075
 0.430000	 2.621589	-0.014526	 6.998364	 265.559727
 0.440000	 2.833271	-0.596721	 7.758639	 37.155443
 0.450000	 3.016447	-0.728334	 7.202492	 23.593968
 0.460000	 3.161547	-0.813537	 4.697007	 2.285643
 0.470000	 3.269280	-0.851866	 4.664312	 1.390436
 0.480000	 3.354776	-0.877060	 3.496517	 0.825624
 0.490000	 3.430711	-0.896822	 3.286581	 0.545751
 0.500000	 3.488549	-0.910255	 3.266914	 0.454680
 0.510000	 3.546351	-0.923665	 2.403665	 0.263699
 0.520000	 3.591600	-0.932890	 2.574937	 0.231354
 0.530000	 3.630764	-0.940832	 2.223028	 0.194550
 0.540000	 3.671024	-0.948221	 1.865366	 0.135608
 0.550000	 3.702569	-0.953913	 1.898612	 0.132067
 0.560000	 3.730847	-0.958937	 1.679830	 0.104946
 0.570000	 3.757424	-0.963642	 1.610416	 0.088644
 0.580000	 3.780627	-0.967579	 1.301072	 0.070413
 0.590000	 3.798433	-0.970473	 1.369862	 0.068326
 0.600000	 3.817960	-0.973642	 1.195503	 0.056758
