 0.200000	 0.855109	 0.001764	 0.367262	 0.566614
 0.210000	 0.906473	-0.001183	 0.390664	 0.573764
 0.220000	 0.951596	-0.001741	 0.501865	 0.769741
 0.230000	 1.005776	-0.002277	 0.557736	 0.782285
 0.240000	 1.057682	 0.002932	 0.657751	 0.833792
 0.250000	 1.110800	 0.001913	 0.665209	 1.102602
 0.260000	 1.169227	 0.000549	 0.753504	 1.185478
 0.270000	 1.224004	-0.001324	 0.811186	 1.165216
 0.280000	 1.286938	 0.004742	 1.034778	 1.701360
 0.290000	 1.349393	 0.005314	 1.064638	 1.847176
 0.300000	 1.411453	-0.004013	 1.107610	 1.865097
 0.310000	 1.475064	-0.000223	 1.335245	 3.193481
 0.320000	 1.542842	-0.007869	 1.427904	 2.766803
 0.330000	 1.612636	 0.003016	 1.662469	 3.335786
 0.340000	 1.687633	-0.005726	 1.616649	 3.497482
 0.350000	 1.757278	 0.007262	 1.865315	 5.582372
 0.360000	 1.841513	-0.005638	 1.900960	 7.142708
 0.370000	 1.926031	 0.012124	 2.392711	 7.623549
 0.380000	 2.008927	 0.029949	 2.592327	 6.228224
 0.390000	 2.113969	-0.004555	 2.954104	 19.521338
 0.400000	 2.211113	-0.029916	 4.251861	 18.264360
 0.410000	 2.323556	 0.018474	 3.440859	 63.628785
 0.420000	 2.452718	-0.178261	 4.083067	 29.324635
 0.430000	 2.644511	-0.437692	 8.127623	 55.685672
 0.440000	 2.789016	-0.490195	 9.663740	 40.500686
 0.450000	 3.032551	-0.763592	 5.670936	 2.911552
 0.460000	 3.152151	-0.809845	 6.603173	 3.201640
 0.470000	 3.261440	-0.848858	 4.247964	 1.105505
 0.480000	 3.359093	-0.878726	 3.430398	 0.608076
 0.490000	 3.433276	-0.898715	 3.118027	 0.403060
 0.500000	 3.499322	-0.912453	 3.351893	 0.528112
 0.510000	 3.547860	-0.923948	 2.391526	 0.269197
 0.520000	 3.594671	-0.933078	 2.480775	 0.306920
 0.530000	 3.629089	-0.940508	 1.980662	 0.155941
 0.540000	 3.670031	-0.948585	 2.196097	 0.162353
 0.550000	 3.703458	-0.954127	 2.004120	 0.143614
 0.560000	 3.736838	-0.960066	 1.598597	 0.099505
 0.570000	 3.760920	-0.964124	 1.558426	 0.086212
 0.580000	 3.774898	-0.966324	 1.764353	 0.100535
 0.590000	 3.798193	-0.970494	 1.389999	 0.069562
 0.600000	 3.815100	-0.973033	 1.237664	 0.059542
