 0.200000	 0.854280	-0.000603	 0.365839	 0.570730
 0.210000	 0.905250	 0.001131	 0.458752	 0.658652
 0.220000	 0.950485	-0.002121	 0.486663	 0.686765
 0.230000	 1.007970	 0.000764	 0.535867	 0.818324
 0.240000	 1.056925	-0.001485	 0.630123	 0.958959
 0.250000	 1.116945	 0.000865	 0.667354	 1.112147
 0.260000	 1.169590	 0.002786	 0.693266	 1.306078
 0.270000	 1.225530	-0.001223	 0.867658	 1.370281
 0.280000	 1.286740	-0.000424	 0.894616	 1.607451
 0.290000	 1.340235	 0.004257	 0.998801	 1.839110
 0.300000	 1.407515	-0.000151	 1.057500	 2.199156
 0.310000	 1.475910	-0.000126	 1.225993	 2.686874
 0.320000	 1.541515	-0.004690	 1.495110	 3.048213
 0.330000	 1.610790	 0.002530	 1.639742	 3.630638
 0.340000	 1.682165	-0.000436	 1.581073	 4.549126
 0.350000	 1.761155	 0.000893	 1.757579	 5.314783
 0.360000	 1.841780	-0.001516	 2.152963	 7.083928
 0.370000	 1.926990	 0.000841	 2.269482	 9.160436
 0.380000	 2.011295	 0.000244	 2.677487	 11.492396
 0.390000	 2.107070	 0.000963	 3.126656	 16.705772
 0.400000	 2.209805	-0.025366	 3.601161	 24.315181
 0.410000	 2.326030	 0.011981	 4.077767	 39.503267
 0.420000	 2.459315	 0.014273	 5.480538	 74.288906
 0.430000	 2.642350	-0.070339	 7.335021	 160.560856
 0.440000	 2.854675	-0.144539	 7.053706	 294.452403
 0.450000	 3.029200	 0.748823	 6.516145	 9.229604
 0.460000	 3.167705	 0.817789	 4.895733	 2.410266
 0.470000	 3.271655	 0.852934	 4.178009	 1.474854
 0.480000	 3.355750	 0.877373	 3.621773	 0.751768
 0.490000	 3.424680	 0.894581	 3.123105	 0.538085
 0.500000	 3.492995	 0.911644	 2.792742	 0.349735
 0.510000	 3.543330	 0.923198	 2.518210	 0.270586
 0.520000	 3.590540	 0.932533	 2.552645	 0.244664
 0.530000	 3.637190	 0.941905	 2.148123	 0.179261
 0.540000	 3.669165	 0.948091	 2.052714	 0.150295
 0.550000	 3.701875	 0.953664	 1.956066	 0.133103
 0.560000	 3.730065	 0.958890	 1.712542	 0.109098
 0.570000	 3.760280	 0.963964	 1.625811	 0.094990
 0.580000	 3.778765	 0.967233	 1.524888	 0.081888
 0.590000	 3.797945	 0.970379	 1.445981	 0.072280
 0.600000	 3.817050	 0.973379	 1.320104	 0.062239
