 0.200000	 0.864320	-0.003270	 0.395925	 0.580981
 0.210000	 0.901800	-0.001580	 0.476152	 0.684172
 0.220000	 0.952740	-0.011730	 0.520608	 0.831966
 0.230000	 1.024880	-0.003300	 0.603250	 0.885050
 0.240000	 1.063660	-0.010080	 0.669870	 1.078862
 0.250000	 1.110200	 0.003285	 0.719079	 0.900338
 0.260000	 1.169140	 0.013110	 0.750762	 1.258419
 0.270000	 1.239040	 0.003075	 0.814214	 1.319222
 0.280000	 1.289620	-0.004405	 0.908482	 1.671490
 0.290000	 1.352680	 0.006060	 1.032399	 1.585456
 0.300000	 1.428840	-0.024990	 1.145731	 2.626266
 0.310000	 1.473900	-0.003025	 1.338726	 2.049704
 0.320000	 1.540520	-0.011205	 1.379391	 2.452803
 0.330000	 1.625840	 0.014045	 1.649438	 3.650818
 0.340000	 1.685980	-0.020420	 1.829580	 5.083432
 0.350000	 1.760440	 0.030730	 1.997113	 4.724757
 0.360000	 1.852600	 0.017120	 2.184270	 6.347305
 0.370000	 1.934860	-0.087480	 2.123701	 8.457586
 0.380000	 2.012440	 0.008440	 2.810443	 10.775168
 0.390000	 2.119900	-0.110050	 3.788117	 14.493297
 0.400000	 2.213040	 0.118605	 3.381578	 14.289549
 0.410000	 2.460180	 0.526410	 5.187456	 5.200032
 0.420000	 2.570640	-0.571320	 5.468936	 4.616213
 0.430000	 2.610260	-0.388275	 6.085069	 23.745933
 0.440000	 2.979640	-0.773495	 4.833299	 1.455610
 0.450000	 3.056200	-0.791830	 4.377626	 1.574865
 0.460000	 3.157480	-0.825575	 4.705176	 1.170625
 0.470000	 3.223440	-0.842685	 4.628524	 0.985377
 0.480000	 3.366920	-0.883830	 3.428436	 0.522803
 0.490000	 3.440000	-0.900205	 3.016347	 0.408980
 0.500000	 3.477960	-0.907030	 2.894144	 0.458166
 0.510000	 3.518000	-0.912970	 3.170307	 0.463647
 0.520000	 3.588260	-0.932635	 2.484151	 0.206426
 0.530000	 3.631040	-0.941670	 2.235483	 0.165214
 0.540000	 3.666260	-0.947910	 1.879725	 0.130374
 0.550000	 3.713460	-0.956010	 1.712783	 0.109721
 0.560000	 3.741300	-0.960765	 1.504917	 0.088433
 0.570000	 3.762480	-0.964825	 1.639088	 0.082957
 0.580000	 3.778100	-0.966850	 1.647013	 0.088677
 0.590000	 3.804580	-0.971330	 1.361353	 0.075055
 0.600000	 3.820880	-0.974095	 1.392887	 0.061393
