 0.200000	 0.852987	-0.001267	 0.394290	 0.553253
 0.210000	 0.909884	-0.000507	 0.437989	 0.652279
 0.220000	 0.952898	 0.001251	 0.470693	 0.733151
 0.230000	 1.010169	-0.002691	 0.523441	 0.788424
 0.240000	 1.060320	-0.000124	 0.624559	 0.940594
 0.250000	 1.113271	 0.002544	 0.649733	 1.078782
 0.260000	 1.169804	 0.000053	 0.753569	 1.211692
 0.270000	 1.225236	-0.002596	 0.967444	 1.310191
 0.280000	 1.284267	-0.002582	 0.915888	 1.645489
 0.290000	 1.343253	 0.004398	 1.033328	 2.020582
 0.300000	 1.404196	 0.002602	 1.121211	 2.170296
 0.310000	 1.474142	 0.004200	 1.252438	 2.425181
 0.320000	 1.537902	 0.000144	 1.421460	 3.013252
 0.330000	 1.607093	-0.000371	 1.465546	 3.540063
 0.340000	 1.684809	-0.002496	 1.859812	 4.484999
 0.350000	 1.762320	 0.003702	 1.827355	 5.385396
 0.360000	 1.841369	-0.008187	 2.030453	 6.783731
 0.370000	 1.923493	-0.001958	 2.340696	 8.659896
 0.380000	 2.015867	 0.003722	 2.708351	 11.778033
 0.390000	 2.107849	-0.012911	 2.912157	 16.783378
 0.400000	 2.214471	-0.000191	 3.453652	 23.529868
 0.410000	 2.338533	-0.006680	 4.612076	 38.519201
 0.420000	 2.476302	-0.014222	 5.978633	 64.964842
 0.430000	 2.677538	 0.040078	 7.299270	 127.623147
 0.440000	 2.861600	-0.329267	 7.322659	 138.456026
 0.450000	 3.035991	 0.072033	 5.705937	 237.384498
 0.460000	 3.150578	 0.812258	 4.915596	 2.734648
 0.470000	 3.270187	 0.852402	 3.994613	 1.201933
 0.480000	 3.359004	 0.878749	 3.486244	 0.698492
 0.490000	 3.432578	 0.897578	 3.061734	 0.511995
 0.500000	 3.491307	 0.910778	 2.875094	 0.381950
 0.510000	 3.549360	 0.923996	 2.722818	 0.292743
 0.520000	 3.597582	 0.934400	 2.379251	 0.218889
 0.530000	 3.639742	 0.942047	 2.121140	 0.185521
 0.540000	 3.668062	 0.947440	 1.973432	 0.154236
 0.550000	 3.704836	 0.954331	 1.696142	 0.116911
 0.560000	 3.728213	 0.958513	 1.682663	 0.111003
 0.570000	 3.753636	 0.962807	 1.606083	 0.096048
 0.580000	 3.782996	 0.967940	 1.395990	 0.074582
 0.590000	 3.796862	 0.970002	 1.290597	 0.064564
 0.600000	 3.815404	 0.973076	 1.326354	 0.065559
