 0.200000	 0.849395	 0.004886	 0.384650	 0.639901
 0.210000	 0.900450	 0.003106	 0.441388	 0.586479
 0.220000	 0.961325	-0.001574	 0.502200	 0.718059
 0.230000	 1.010635	-0.006671	 0.554936	 0.880641
 0.240000	 1.057800	-0.001641	 0.558643	 0.920672
 0.250000	 1.112510	-0.003865	 0.739030	 1.153161
 0.260000	 1.170835	 0.001001	 0.881761	 1.182490
 0.270000	 1.225210	 0.000170	 0.849571	 1.253178
 0.280000	 1.290950	 0.004273	 0.918202	 1.425870
 0.290000	 1.350800	 0.008206	 1.024339	 2.037917
 0.300000	 1.411145	-0.002061	 1.071405	 1.920961
 0.310000	 1.475975	-0.000270	 1.220351	 3.492146
 0.320000	 1.545315	-0.008769	 1.335554	 2.628468
 0.330000	 1.615120	-0.017174	 1.557825	 3.769848
 0.340000	 1.671600	-0.004703	 1.675310	 4.234631
 0.350000	 1.759375	 0.006965	 2.044973	 4.726338
 0.360000	 1.844940	 0.023860	 2.302172	 7.487248
 0.370000	 1.925415	 0.025880	 2.291071	 8.856368
 0.380000	 2.024205	-0.019111	 2.760568	 14.984762
 0.390000	 2.086605	 0.050183	 3.142982	 9.500161
 0.400000	 2.202170	 0.138424	 3.523492	 14.752141
 0.410000	 2.339200	-0.108591	 3.382134	 25.576473
 0.420000	 2.441325	 0.078034	 4.299325	 21.766719
 0.430000	 2.694035	-0.548333	 6.864196	 17.063035
 0.440000	 2.789545	 0.624699	 6.899693	 8.355555
 0.450000	 2.973580	 0.676528	 7.315623	 17.210564
 0.460000	 3.156195	 0.799571	 5.154609	 3.388132
 0.470000	 3.254740	 0.845120	 3.762875	 1.123017
 0.480000	 3.362930	 0.882114	 3.822268	 0.576448
 0.490000	 3.431610	 0.898753	 3.648620	 0.530109
 0.500000	 3.489285	 0.911874	 2.642766	 0.290025
 0.510000	 3.532510	 0.918946	 3.166603	 0.375414
 0.520000	 3.576575	 0.926574	 2.708410	 0.379155
 0.530000	 3.635460	 0.941370	 2.101666	 0.184995
 0.540000	 3.674575	 0.948854	 2.065902	 0.161827
 0.550000	 3.702135	 0.953479	 1.890827	 0.129104
 0.560000	 3.729975	 0.958843	 1.647065	 0.095397
 0.570000	 3.760840	 0.964158	 1.339053	 0.075949
 0.580000	 3.779405	 0.967210	 1.697809	 0.096982
 0.590000	 3.802935	 0.971199	 1.357819	 0.068572
 0.600000	 3.819355	 0.973861	 1.206696	 0.057974
