 0.200000	 0.864320	-0.004600	 0.374677	 0.530627
 0.210000	 0.903680	 0.000930	 0.453659	 0.681172
 0.220000	 0.965000	-0.003530	 0.482896	 0.729281
 0.230000	 0.996900	-0.000225	 0.538623	 0.888584
 0.240000	 1.053420	 0.000805	 0.585094	 0.885382
 0.250000	 1.108300	 0.000345	 0.669888	 1.034361
 0.260000	 1.173120	 0.003290	 0.696633	 1.335737
 0.270000	 1.222140	-0.003600	 0.900899	 1.398216
 0.280000	 1.295880	-0.002275	 0.970072	 1.586043
 0.290000	 1.344880	-0.001855	 1.133890	 1.819597
 0.300000	 1.411680	-0.001305	 1.131162	 2.175183
 0.310000	 1.474260	-0.004070	 1.297959	 2.496751
 0.320000	 1.546100	-0.006220	 1.486225	 2.951733
 0.330000	 1.601920	-0.000590	 1.533047	 3.679731
 0.340000	 1.674180	 0.005730	 1.611784	 4.340082
 0.350000	 1.756880	-0.002615	 1.850155	 5.199458
 0.360000	 1.841620	 0.002795	 2.268320	 7.090771
 0.370000	 1.938840	 0.009120	 2.327577	 8.825828
 0.380000	 2.008000	-0.005280	 2.703353	 10.858496
 0.390000	 2.109500	 0.009590	 3.349105	 15.621517
 0.400000	 2.226760	 0.007050	 3.825555	 22.769136
 0.410000	 2.378020	 0.000445	 4.751802	 34.778664
 0.420000	 2.520280	-0.096875	 5.702089	 46.409044
 0.430000	 2.694760	 0.028875	 6.682060	 67.732767
 0.440000	 2.885660	 0.042190	 6.529273	 89.354197
 0.450000	 3.039600	-0.054095	 5.449667	 109.519849
 0.460000	 3.169920	-0.071120	 4.793670	 124.461242
 0.470000	 3.278880	-0.244535	 4.127503	 127.758156
 0.480000	 3.351760	 0.876415	 3.667977	 0.792830
 0.490000	 3.423700	 0.894960	 3.010308	 0.488059
 0.500000	 3.494640	 0.911985	 3.060967	 0.390327
 0.510000	 3.543960	 0.923490	 2.459123	 0.261777
 0.520000	 3.594620	 0.933440	 2.310412	 0.234315
 0.530000	 3.635940	 0.941385	 2.097617	 0.186731
 0.540000	 3.663880	 0.946440	 2.225415	 0.166952
 0.550000	 3.694580	 0.953360	 1.857474	 0.114578
 0.560000	 3.731440	 0.958730	 1.754194	 0.126210
 0.570000	 3.752860	 0.962845	 1.590375	 0.087627
 0.580000	 3.779840	 0.967440	 1.387579	 0.080874
 0.590000	 3.790340	 0.968905	 1.398399	 0.077945
 0.600000	 3.821860	 0.974395	 1.121377	 0.049862
