 0.200000	 0.854400	 0.002160	 0.384246	 0.590291
 0.210000	 0.908000	 0.001200	 0.455803	 0.701286
 0.220000	 0.947760	 0.012800	 0.454343	 0.704796
 0.230000	 1.012080	 0.000960	 0.563608	 0.800029
 0.240000	 1.067200	-0.003100	 0.602889	 0.907075
 0.250000	 1.112160	-0.007640	 0.696816	 1.090281
 0.260000	 1.163840	-0.003240	 0.780123	 1.239095
 0.270000	 1.214560	-0.007320	 0.850020	 1.423138
 0.280000	 1.284560	-0.008200	 0.969187	 1.585538
 0.290000	 1.358880	 0.014180	 1.073348	 1.879575
 0.300000	 1.395600	-0.003740	 1.230047	 2.095872
 0.310000	 1.479040	 0.003040	 1.354555	 2.426468
 0.320000	 1.572720	-0.002020	 1.522579	 2.956657
 0.330000	 1.612560	-0.011220	 1.619481	 3.491773
 0.340000	 1.728640	-0.007720	 1.943585	 4.442562
 0.350000	 1.794080	 0.003680	 2.275366	 5.138450
 0.360000	 1.866960	 0.025380	 2.482633	 6.115747
 0.370000	 1.973280	 0.008080	 3.058713	 7.633733
 0.380000	 2.110480	-0.021480	 3.585171	 9.688822
 0.390000	 2.251040	-0.004540	 4.176735	 12.166837
 0.400000	 2.351280	 0.003420	 4.188991	 13.744636
 0.410000	 2.502880	 0.010920	 5.019891	 16.899804
 0.420000	 2.654560	-0.017660	 4.981748	 20.013358
 0.430000	 2.802160	 0.027900	 5.322312	 23.505984
 0.440000	 2.956960	-0.012880	 4.924014	 26.991734
 0.450000	 3.072880	 0.084980	 4.636839	 29.579274
 0.460000	 3.176000	 0.109260	 4.161309	 32.143855
 0.470000	 3.267040	-0.054000	 3.715610	 34.914533
 0.480000	 3.360480	-0.311280	 3.393547	 33.198565
 0.490000	 3.455360	 0.286500	 2.930854	 36.284997
 0.500000	 3.490160	 0.179920	 2.967019	 40.269840
 0.510000	 3.551200	 0.660600	 2.720671	 21.488566
 0.520000	 3.592560	 0.160060	 2.545022	 44.160251
 0.530000	 3.627360	 0.939940	 2.279027	 0.195739
 0.540000	 3.684320	 0.950780	 1.854498	 0.130993
 0.550000	 3.713040	 0.956840	 1.713056	 0.100607
 0.560000	 3.738960	 0.959640	 1.755725	 0.116876
 0.570000	 3.764000	 0.965440	 1.393483	 0.070589
 0.580000	 3.771040	 0.965700	 1.441828	 0.083561
 0.590000	 3.790960	 0.968940	 1.491590	 0.087018
 0.600000	 3.816160	 0.972840	 1.269780	 0.062780
